id;latitude;longitude;genera_plant;genera_plan_ver;sp_plant;author_plant;sp_plant_ver;author_plant_ver;subfamily;genera_floralvisitor;genera_floralvisitor_ver;sp_floralvisitor;author_floralvisitor;sp_floralvisitor_ver;author_floralvisitor_ver;pollinator_group;bodypolendeposition;behaviour;relativefrequency
1352;-21.73;-43.38;Billbergia;Billbergia;horrida;Regel;horrida;Regel;Glossophaginae;Glossophaga;Glossophaga;soricina;Pallas;soricina;(Pallas, 1766);bat;NA;p;NA
1353;-23.22;-44.72;Aechmea;Aechmea;distichantha;Lem.;distichantha;Lem.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
1354;-23.22;-44.72;Vriesea;Alcantarea;regina;(Vell.) Beer.;regina;(Vell.) Beer;Glossophaginae;Anoura;Anoura;caudifer;É Geoffroy Saint-Hilaire;caudifer;(É. Geoffroy, 1818);bat;NA;NA;NA
1355;-23.22;-44.72;Vriesea;Alcantarea;regina;(Vell.) Beer.;regina;(Vell.) Beer;Glossophaginae;Anoura;Anoura;geoffroyi;Gray;geoffroyi;Gray, 1838;bat;NA;NA;NA
1356;-23.22;-44.72;Vriesea;Alcantarea;regina;(Vell.) Beer.;regina;(Vell.) Beer;Stenodermatinae;Artibeus;Artibeus;lituratus;Offers;lituratus;(Olfers, 1818);bat;NA;NA;NA
1357;-23.22;-44.72;Vriesea;Alcantarea;regina;(Vell.) Beer.;regina;(Vell.) Beer;Glossophaginae;Glossophaga;Glossophaga;soricina;Pallas;soricina;(Pallas, 1766);bat;NA;NA;NA
1358;-23.22;-44.72;Nidularium;Canistropsis;billbergioides;(Burch. ex Baker) Reitz;billbergioides;(Schult. & Schult.f.) Leme;Trochilinae;Chlorostilbon;Chlorostilbon;aureoventris;d'Orbigny & Lafresnaye;lucidus;(Shaw, 1812);hummingbird;NA;NA;NA
1359;-23.22;-44.72;Dyckia;Dyckia;pseudococcinea;L.B.Sm.;pseudococcinea;L.B.Sm.;Trochilinae;Amazilia;Amazilia;fimbriata;Gmelin;fimbriata;(Gmelin, 1788);hummingbird;NA;NA;NA
1360;-23.22;-44.72;Neoregelia;Neoregelia;compacta;(Mez.) L.B.Sm.;compacta;(Mez.) L.B.Sm.;Trochilinae;Amazilia;Amazilia;fimbriata;Gmelin;fimbriata;(Gmelin, 1788);hummingbird;NA;NA;NA
1361;-23.22;-44.72;Neoregelia;Neoregelia;compacta;(Mez.) L.B.Sm.;compacta;(Mez.) L.B.Sm.;Trochilinae;Chlorostilbon;Chlorostilbon;aureoventris;d'Orbigny & Lafresnaye;lucidus;(Shaw, 1812);hummingbird;NA;NA;NA
1362;-23.22;-44.72;Neoregelia;Neoregelia;marmorata;(Baker) L.B.Sm.;marmorata;(Baker) L.B.Sm.;Trochilinae;Chlorostilbon;Chlorostilbon;aureoventris;d'Orbigny & Lafresnaye;lucidus;(Shaw, 1812);hummingbird;NA;NA;NA
1363;-23.22;-44.72;Pitcairnia;Pitcairnia;flammea;Lindl.;flammea;Lindl.;Trochilinae;Amazilia;Amazilia;fimbriata;Gmelin;fimbriata;(Gmelin, 1788);hummingbird;NA;NA;NA
1364;-23.22;-44.72;Pitcairnia;Pitcairnia;flammea;Lindl.;flammea;Lindl.;Trochilinae;Melanotrochilus;Florisuga;fuscus;Vieillot;fusca;(Vieillot, 1817);hummingbird;NA;NA;NA
1365;-23.22;-44.72;Pitcairnia;Pitcairnia;flammea;Lindl.;flammea;Lindl.;Phaethornithinae;Phaethornis;Phaethornis;aff. petrei;Lesson & DeLattre;aff. petrei;NA;hummingbird;NA;NA;NA
1366;-23.22;-44.72;Pitcairnia;Pitcairnia;flammea;Lindl.;flammea;Lindl.;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
1367;-23.22;-44.72;Quesnelia;Quesnelia;arvensis;(Vell.) Mez.;arvensis;(Vell.) Mez.;Trochilinae;Amazilia;Amazilia;fimbriata;Gmelin;fimbriata;(Gmelin, 1788);hummingbird;NA;NA;NA
1368;-23.22;-44.72;Quesnelia;Quesnelia;arvensis;(Vell.) Mez.;arvensis;(Vell.) Mez.;Trochilinae;Chlorostilbon;Chlorostilbon;aureoventris;d'Orbigny & Lafresnaye;lucidus;(Shaw, 1812);hummingbird;NA;NA;NA
1369;-23.22;-44.72;Tillandsia;Tillandsia;stricta;Sol.;stricta;Sol. ex Ker Gawl.;Trochilinae;Chlorostilbon;Chlorostilbon;aureoventris;d'Orbigny & Lafresnaye;lucidus;(Shaw, 1812);hummingbird;NA;NA;NA
1370;-23.22;-44.72;Vriesea;Vriesea;ensiformes;(Vell.) Beer.;ensiformis;(Vell.) Beer;Trochilinae;Amazilia;Amazilia;fimbriata;Gmelin;fimbriata;(Gmelin, 1788);hummingbird;NA;NA;NA
1371;-23.22;-44.72;Vriesea;Vriesea;ensiformes;(Vell.) Beer.;ensiformis;(Vell.) Beer;Trochilinae;Melanotrochilus;Florisuga;fuscus;Vieillot;fusca;(Vieillot, 1817);hummingbird;NA;NA;NA
1372;-23.22;-44.72;Vriesea;Vriesea;ensiformes;(Vell.) Beer.;ensiformis;(Vell.) Beer;Trochilinae;Leucochloris;Leucochloris;albicollis;Vieillot;albicollis;(Vieillot, 1818);hummingbird;NA;NA;NA
1373;-23.22;-44.72;Vriesea;Vriesea;flammea;L.B.Sm.;flammea;L. B. Sm.;Trochilinae;Clytolaema;Heliodoxa;rubricauda;Boddaert;rubricauda;(Boddaert, 1783);hummingbird;NA;NA;NA
1374;-23.22;-44.72;Vriesea;Vriesea;incurvata;Gaudich.;incurvata;Gaudich.;Trochilinae;Amazilia;Amazilia;fimbriata;Gmelin;fimbriata;(Gmelin, 1788);hummingbird;NA;NA;NA
1375;-23.22;-44.72;Vriesea;Vriesea;neoglutinosa;Mez.;neoglutinosa;Mez;Trochilinae;Amazilia;Amazilia;fimbriata;Gmelin;fimbriata;(Gmelin, 1788);hummingbird;NA;NA;NA
1376;-23.22;-44.72;Vriesea;Vriesea;neoglutinosa;Mez.;neoglutinosa;Mez;Trochilinae;Chlorostilbon;Chlorostilbon;aureoventris;d'Orbigny & Lafresnaye;lucidus;(Shaw, 1812);hummingbird;NA;NA;NA
1377;-22.42;-43.19;Quesnelia;Quesnelia;augusto-coburgii;Wawra.;augusto-coburgii;Wawra;Trochilinae;Leucochloris;Leucochloris;albicollis;Vieillot;albicollis;(Vieillot, 1818);hummingbird;NA;NA;NA
1378;-22.42;-43.19;Quesnelia;Quesnelia;augusto-coburgii;Wawra.;augusto-coburgii;Wawra;Phaethornithinae;Phaethornis;Phaethornis;pretrei;Lesson & DeLattre;pretrei;(Lesson & DeLattre, 1839);hummingbird;NA;NA;NA
1379;-22.42;-43.19;Vriesea;Vriesea;atra;Mez.;atra;Mez;Glossophaginae;Anoura;Anoura;caudifer;É Geoffroy Saint-Hilaire;caudifer;(É. Geoffroy, 1818);bat;NA;NA;NA
1380;-22.42;-43.19;Vriesea;Vriesea;psittacina;(Hook.) Lindl.;psittacina;(Hook.) Lindl.;Trochilinae;Melanotrochilus;Florisuga;fuscus;Vieillot;fusca;(Vieillot, 1817);hummingbird;NA;NA;NA
1381;-22.42;-43.19;Vriesea;Vriesea;psittacina;(Hook.) Lindl.;psittacina;(Hook.) Lindl.;Phaethornithinae;Phaethornis;Phaethornis;pretrei;Lesson & DeLattre;pretrei;(Lesson & DeLattre, 1839);hummingbird;NA;NA;NA
1382;-22.38;-42.15;Vriesea;Alcantarea;imperialis;Carrière;imperialis;(Carrière) Harms;Glossophaginae;Anoura;Anoura;caudifer;É Geoffroy Saint-Hilaire;caudifer;(É. Geoffroy, 1818);bat;NA;NA;NA
1383;-22.38;-42.15;Vriesea;Alcantarea;imperialis;Carrière;imperialis;(Carrière) Harms;Stenodermatinae;Artibeus;Artibeus;lituratus;Offers;lituratus;(Olfers, 1818);bat;NA;NA;NA
1384;-22.38;-42.15;Billbergia;Billbergia;amoena;(Lodd.) Lindl.;amoena;(Lodd.) Lindl.;Trochilinae;Clytolaema;Heliodoxa;rubricauda;Boddaert;rubricauda;(Boddaert, 1783);hummingbird;NA;NA;NA
1385;-22.38;-42.15;Billbergia;Billbergia;amoena;(Lodd.) Lindl.;amoena;(Lodd.) Lindl.;Trochilinae;Heliothryx;Heliothryx;aurita;Gmelin;auritus;(Gmelin, 1788);hummingbird;NA;NA;NA
1386;-22.38;-42.15;Billbergia;Billbergia;amoena;(Lodd.) Lindl.;amoena;(Lodd.) Lindl.;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
1387;-22.38;-42.15;Billbergia;Billbergia;pyramidalis;(Sims) Lindl.;pyramidalis;(Sims) Lindl.;Trochilinae;Melanotrochilus;Florisuga;fuscus;Vieillot;fusca;(Vieillot, 1817);hummingbird;NA;NA;NA
1388;-22.38;-42.15;Billbergia;Billbergia;pyramidalis;(Sims) Lindl.;pyramidalis;(Sims) Lindl.;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
1389;-22.38;-42.15;Nidularium;Nidularium;scheremetiewii;Regel;scheremetiewii;Regel;Trochilinae;Heliothryx;Heliothryx;aurita;Gmelin;auritus;(Gmelin, 1788);hummingbird;NA;NA;NA
1390;-22.38;-42.15;Quesnelia;Quesnelia;liboniana;(De Jongle) Mez;liboniana;(De Jongle) Mez;Trochilinae;Clytolaema;Heliodoxa;rubricauda;Boddaert;rubricauda;(Boddaert, 1783);hummingbird;NA;NA;NA
1391;-22.38;-42.15;Quesnelia;Quesnelia;liboniana;(De Jongle) Mez;liboniana;(De Jongle) Mez;Phaethornithinae;Phaethornis;Phaethornis;sp. 3;NA;sp. 3;NA;hummingbird;NA;NA;NA
1392;-22.38;-42.15;Vriesea;Vriesea;altomacaensis;A.F.Costa;altomacaensis;A.F.Costa;Trochilinae;Clytolaema;Heliodoxa;rubricauda;Boddaert;rubricauda;(Boddaert, 1783);hummingbird;NA;NA;NA
1393;-22.38;-42.15;Vriesea;Vriesea;altomacaensis;A.F.Costa;altomacaensis;A.F.Costa;Trochilinae;Leucochloris;Leucochloris;albicollis;Vieillot;albicollis;(Vieillot, 1818);hummingbird;NA;NA;NA
1394;-22.38;-42.15;Vriesea;Vriesea;altomacaensis;A.F.Costa;altomacaensis;A.F.Costa;Trochilinae;Stephanoxis;Stephanoxis;lalandi;Vieillot;lalandi;(Vieillot, 1818);hummingbird;NA;NA;NA
1395;-22.38;-42.15;Vriesea;Vriesea;heterostachys;(Baker) L.B.Sm.;heterostachys;(Baker) L.B.Sm.;Trochilinae;Leucochloris;Leucochloris;albicollis;Vieillot;albicollis;(Vieillot, 1818);hummingbird;NA;NA;NA
1396;-22.38;-42.15;Vriesea;Vriesea;sparsiflora;L.B.Sm.;sparsiflora;L.B.Sm.;Trochilinae;Clytolaema;Heliodoxa;rubricauda;Boddaert;rubricauda;(Boddaert, 1783);hummingbird;NA;NA;NA
1397;-22.38;-42.15;Vriesea;Vriesea;sparsiflora;L.B.Sm.;sparsiflora;L.B.Sm.;Trochilinae;Leucochloris;Leucochloris;albicollis;Vieillot;albicollis;(Vieillot, 1818);hummingbird;NA;NA;NA
1398;-22.38;-42.15;Vriesea;Vriesea;sparsiflora;L.B.Sm.;sparsiflora;L.B.Sm.;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
1399;-22.38;-42.15;Vriesea;Vriesea;sparsiflora;L.B.Sm.;sparsiflora;L.B.Sm.;Trochilinae;Stephanoxis;Stephanoxis;lalandi;Vieillot;lalandi;(Vieillot, 1818);hummingbird;NA;NA;NA
1400;-22.38;-42.15;Vriesea;Vriesea;haematina;L.B.Sm.;triligulata;Mez;Trochilinae;Clytolaema;Heliodoxa;rubricauda;Boddaert;rubricauda;(Boddaert, 1783);hummingbird;NA;NA;NA
1401;-22.38;-42.15;Vriesea;Vriesea;haematina;L.B.Sm.;triligulata;Mez;Trochilinae;Leucochloris;Leucochloris;albicollis;Vieillot;albicollis;(Vieillot, 1818);hummingbird;NA;NA;NA
1402;-22.38;-42.15;Vriesea;Vriesea;haematina;L.B.Sm.;triligulata;Mez;Trochilinae;Stephanoxis;Stephanoxis;lalandi;Vieillot;lalandi;(Vieillot, 1818);hummingbird;NA;NA;NA
1403;-23.34;-45.15;Canna;Canna;paniculata;Ruiz & Pav.;paniculata;Ruiz & Pav.;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;hea;p;1
1404;-23.33;-44.94;Acnistus;Acnistus;arborescens;(L.) Schltdl.;arborescens;(L.) Schltdl.;Trochilinae;Amazilia;Amazilia;versicolor;Vieillot, 1818;versicolor;(Vieillot, 1818);hummingbird;bil;p;"88;235"
1405;-23.33;-44.94;Acnistus;Acnistus;arborescens;(L.) Schltdl.;arborescens;(L.) Schltdl.;Coerebinae;Coereba;Coereba;flaveola;Linnaeus, 1758;flaveola;(Linnaeus, 1758);bird;bil;p;"29;412"
1406;-23.33;-44.94;Acnistus;Acnistus;arborescens;(L.) Schltdl.;arborescens;(L.) Schltdl.;Trochilinae;Hylocharis;Hylocharis;cyanus;Vieillot, 1818;cyanus;(Vieillot, 1818);hummingbird;bil;p;"58;824"
1407;-23.33;-44.94;Acnistus;Acnistus;arborescens;(L.) Schltdl.;arborescens;(L.) Schltdl.;Phaethornithinae;Phaethornis;Phaethornis;ruber;Linnaeus, 1758;ruber;(Linnaeus, 1758);hummingbird;bil;p;"720;588"
1408;-23.33;-44.94;Acnistus;Acnistus;arborescens;(L.) Schltdl.;arborescens;(L.) Schltdl.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin, 1788;glaucopis;(Gmelin, 1788);hummingbird;bil;p;"102;941"
1409;-23.33;-44.94;Aechmea;Aechmea;coelestis;(K. Koch) E. Morren;coelestis;(K. Koch) E. Morren;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont, 1818;naevius;(Dumont, 1818);hummingbird;bil;p;1
1410;-23.33;-44.94;Aechmea;Aechmea;distichantha;Lem.;distichantha;Lem.;Trochilinae;Amazilia;Amazilia;fimbriata;Gmelin, 1788;fimbriata;(Gmelin, 1788);hummingbird;bil;p;0.08
1411;-23.33;-44.94;Aechmea;Aechmea;distichantha;Lem.;distichantha;Lem.;Phaethornithinae;Phaethornis;Phaethornis;ruber;Linnaeus, 1758;ruber;(Linnaeus, 1758);hummingbird;bil;p;0.04
1412;-23.33;-44.94;Aechmea;Aechmea;distichantha;Lem.;distichantha;Lem.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont, 1818;naevius;(Dumont, 1818);hummingbird;bil;p;0.64
1413;-23.33;-44.94;Aechmea;Aechmea;distichantha;Lem.;distichantha;Lem.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin, 1788;glaucopis;(Gmelin, 1788);hummingbird;bil;p;0.24
1414;-23.33;-44.94;Aechmea;Aechmea;nudicaulis;(L.) Griseb.;nudicaulis;(L.) Griseb.;Trochilinae;Amazilia;Amazilia;fimbriata;Gmelin, 1788;fimbriata;(Gmelin, 1788);hummingbird;bil;p;"714;286"
1415;-23.33;-44.94;Aechmea;Aechmea;nudicaulis;(L.) Griseb.;nudicaulis;(L.) Griseb.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin, 1788;glaucopis;(Gmelin, 1788);hummingbird;bil;p;"285;714"
1416;-23.33;-44.94;Aechmea;Aechmea;pectinata;Baker;pectinata;Baker;Trochilinae;Amazilia;Amazilia;fimbriata;Gmelin, 1788;fimbriata;(Gmelin, 1788);hummingbird;bil;p;"368;421"
1417;-23.33;-44.94;Aechmea;Aechmea;pectinata;Baker;pectinata;Baker;Trochilinae;Florisuga;Florisuga;fusca;Vieillot, 1817;fusca;(Vieillot, 1817);hummingbird;bil;p;"52;632"
1418;-23.33;-44.94;Aechmea;Aechmea;pectinata;Baker;pectinata;Baker;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont, 1818;naevius;(Dumont, 1818);hummingbird;bil;p;"526;316"
1419;-23.33;-44.94;Aechmea;Aechmea;pectinata;Baker;pectinata;Baker;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin, 1788;glaucopis;(Gmelin, 1788);hummingbird;bil;p;"52;632"
1420;-23.33;-44.94;Besleria;Besleria;longimucronata;Hoehne;longimucronata;Hoehne;Trochilinae;Amazilia;Amazilia;fimbriata;Gmelin, 1788;fimbriata;(Gmelin, 1788);hummingbird;bil;p;"22;727"
1421;-23.33;-44.94;Besleria;Besleria;longimucronata;Hoehne;longimucronata;Hoehne;Phaethornithinae;Phaethornis;Phaethornis;ruber;Linnaeus, 1758;ruber;(Linnaeus, 1758);hummingbird;bil;p;"340;909"
1422;-23.33;-44.94;Besleria;Besleria;longimucronata;Hoehne;longimucronata;Hoehne;Phaethornithinae;Phaethornis;Phaethornis;ruber;Linnaeus, 1758;ruber;(Linnaeus, 1758);hummingbird;NA;l;0.25
1423;-23.33;-44.94;Besleria;Besleria;longimucronata;Hoehne;longimucronata;Hoehne;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck, 1822;squalidus;(Temminck, 1822);hummingbird;bil;p;"22;727"
1424;-23.33;-44.94;Besleria;Besleria;longimucronata;Hoehne;longimucronata;Hoehne;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont, 1818;naevius;(Dumont, 1818);hummingbird;bil;p;"295;455"
1425;-23.33;-44.94;Besleria;Besleria;longimucronata;Hoehne;longimucronata;Hoehne;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin, 1788;glaucopis;(Gmelin, 1788);hummingbird;bil;p;"68;182"
1426;-23.33;-44.94;Billbergia;Billbergia;pyramidalis;(Sims) Lindl.;pyramidalis;(Sims) Lindl.;Phaethornithinae;Phaethornis;Phaethornis;ruber;Linnaeus, 1758;ruber;(Linnaeus, 1758);hummingbird;NA;l;"96;774"
1427;-23.33;-44.94;Billbergia;Billbergia;pyramidalis;(Sims) Lindl.;pyramidalis;(Sims) Lindl.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont, 1818;naevius;(Dumont, 1818);hummingbird;bil;p;"870;968"
1428;-23.33;-44.94;Billbergia;Billbergia;pyramidalis;(Sims) Lindl.;pyramidalis;(Sims) Lindl.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin, 1788;glaucopis;(Gmelin, 1788);hummingbird;NA;l;"32;258"
1429;-23.33;-44.94;Bomarea;Bomarea;edulis;(Tussac) Herb.;edulis;(Tussac) Herb.;Trochilinae;Amazilia;Amazilia;versicolor;Vieillot, 1818;versicolor;(Vieillot, 1818);hummingbird;bil;p;0.5
1429;-23.33;-44.94;Bomarea;Bomarea;edulis;(Tussac) Herb.;edulis;(Tussac) Herb.;Trochilinae;Amazilia;Amazilia;versicolor;Vieillot, 1818;versicolor;(Vieillot, 1818);hummingbird;fro;p;0.5
1430;-23.33;-44.94;Bomarea;Bomarea;edulis;(Tussac) Herb.;edulis;(Tussac) Herb.;Phaethornithinae;Glaucis;Glaucis;hirsutus;Gmelin, 1788;hirsutus;(Gmelin, 1788);hummingbird;bil;p;0.05
1430;-23.33;-44.94;Bomarea;Bomarea;edulis;(Tussac) Herb.;edulis;(Tussac) Herb.;Phaethornithinae;Glaucis;Glaucis;hirsutus;Gmelin, 1788;hirsutus;(Gmelin, 1788);hummingbird;fro;p;0.05
1431;-23.33;-44.94;Bomarea;Bomarea;edulis;(Tussac) Herb.;edulis;(Tussac) Herb.;Phaethornithinae;Phaethornis;Phaethornis;ruber;Linnaeus, 1758;ruber;(Linnaeus, 1758);hummingbird;bil;p;0.3
1431;-23.33;-44.94;Bomarea;Bomarea;edulis;(Tussac) Herb.;edulis;(Tussac) Herb.;Phaethornithinae;Phaethornis;Phaethornis;ruber;Linnaeus, 1758;ruber;(Linnaeus, 1758);hummingbird;fro;p;0.3
1432;-23.33;-44.94;Bomarea;Bomarea;edulis;(Tussac) Herb.;edulis;(Tussac) Herb.;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck, 1822;squalidus;(Temminck, 1822);hummingbird;bil;p;0.1
1432;-23.33;-44.94;Bomarea;Bomarea;edulis;(Tussac) Herb.;edulis;(Tussac) Herb.;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck, 1822;squalidus;(Temminck, 1822);hummingbird;fro;p;0.1
1433;-23.33;-44.94;Bomarea;Bomarea;edulis;(Tussac) Herb.;edulis;(Tussac) Herb.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont, 1818;naevius;(Dumont, 1818);hummingbird;bil;p;0.05
1433;-23.33;-44.94;Bomarea;Bomarea;edulis;(Tussac) Herb.;edulis;(Tussac) Herb.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont, 1818;naevius;(Dumont, 1818);hummingbird;fro;p;0.05
1434;-23.33;-44.94;Bromelia;Bromelia;antiacantha;Bertol.;antiacantha;Bertol.;Trochilinae;Amazilia;Amazilia;fimbriata;Gmelin, 1788;fimbriata;(Gmelin, 1788);hummingbird;bil;p;"363;636"
1435;-23.33;-44.94;Bromelia;Bromelia;antiacantha;Bertol.;antiacantha;Bertol.;Trochilinae;Amazilia;Amazilia;versicolor;Vieillot, 1818;versicolor;(Vieillot, 1818);hummingbird;bil;p;"272;727"
1436;-23.33;-44.94;Bromelia;Bromelia;antiacantha;Bertol.;antiacantha;Bertol.;Trochilinae;Eupetomena;Eupetomena;macroura;Gmelin, 1788;macroura;(Gmelin, 1788);hummingbird;bil;p;"181;818"
1437;-23.33;-44.94;Bromelia;Bromelia;antiacantha;Bertol.;antiacantha;Bertol.;Trochilinae;Florisuga;Florisuga;fusca;Vieillot, 1817;fusca;(Vieillot, 1817);hummingbird;bil;p;"90;909"
1438;-23.33;-44.94;Bromelia;Bromelia;antiacantha;Bertol.;antiacantha;Bertol.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin, 1788;glaucopis;(Gmelin, 1788);hummingbird;bil;p;"90;909"
1439;-23.33;-44.94;Canistropsis;Canistropsis;seidelii;(L.B.Sm. & Reitz) Leme;seidelii;(L.B.Sm. & Reitz) Leme;Trochilinae;Amazilia;Amazilia;fimbriata;Gmelin, 1788;fimbriata;(Gmelin, 1788);hummingbird;bil;p;"47;619"
1440;-23.33;-44.94;Canistropsis;Canistropsis;seidelii;(L.B.Sm. & Reitz) Leme;seidelii;(L.B.Sm. & Reitz) Leme;Phaethornithinae;Phaethornis;Phaethornis;ruber;Linnaeus, 1758;ruber;(Linnaeus, 1758);hummingbird;bil;p;"301;587"
1441;-23.33;-44.94;Canistropsis;Canistropsis;seidelii;(L.B.Sm. & Reitz) Leme;seidelii;(L.B.Sm. & Reitz) Leme;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck, 1822;squalidus;(Temminck, 1822);hummingbird;bil;p;"31;746"
1442;-23.33;-44.94;Canistropsis;Canistropsis;seidelii;(L.B.Sm. & Reitz) Leme;seidelii;(L.B.Sm. & Reitz) Leme;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont, 1818;naevius;(Dumont, 1818);hummingbird;bil;p;"47;619"
1443;-23.33;-44.94;Canistropsis;Canistropsis;seidelii;(L.B.Sm. & Reitz) Leme;seidelii;(L.B.Sm. & Reitz) Leme;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin, 1788;glaucopis;(Gmelin, 1788);hummingbird;bil;p;"142;857"
1444;-23.33;-44.94;Canna;Canna;paniculata;Ruiz & Pav.;paniculata;Ruiz & Pav.;Phaethornithinae;Phaethornis;Phaethornis;ruber;Linnaeus, 1758;ruber;(Linnaeus, 1758);hummingbird;NA;l;"966;102"
1445;-23.33;-44.94;Canna;Canna;paniculata;Ruiz & Pav.;paniculata;Ruiz & Pav.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont, 1818;naevius;(Dumont, 1818);hummingbird;bil;p;"16;949"
1445;-23.33;-44.94;Canna;Canna;paniculata;Ruiz & Pav.;paniculata;Ruiz & Pav.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont, 1818;naevius;(Dumont, 1818);hummingbird;fro;p;"16;949"
1446;-23.33;-44.94;Canna;Canna;paniculata;Ruiz & Pav.;paniculata;Ruiz & Pav.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin, 1788;glaucopis;(Gmelin, 1788);hummingbird;bil;p;"16;949"
1446;-23.33;-44.94;Canna;Canna;paniculata;Ruiz & Pav.;paniculata;Ruiz & Pav.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin, 1788;glaucopis;(Gmelin, 1788);hummingbird;fro;p;"16;949"
1447;-23.33;-44.94;Centropogon;Centropogon;cornutus;(L.) Druce;cornutus;(L.) Druce;Trochilinae;Amazilia;Amazilia;fimbriata;Gmelin, 1788;fimbriata;(Gmelin, 1788);hummingbird;fro;p;"43;478"
1448;-23.33;-44.94;Centropogon;Centropogon;cornutus;(L.) Druce;cornutus;(L.) Druce;Trochilinae;Florisuga;Florisuga;fusca;Vieillot, 1817;fusca;(Vieillot, 1817);hummingbird;fro;p;"43;478"
1449;-23.33;-44.94;Centropogon;Centropogon;cornutus;(L.) Druce;cornutus;(L.) Druce;Phaethornithinae;Glaucis;Glaucis;hirsutus;Gmelin, 1788;hirsutus;(Gmelin, 1788);hummingbird;fro;p;"478;261"
1450;-23.33;-44.94;Centropogon;Centropogon;cornutus;(L.) Druce;cornutus;(L.) Druce;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck, 1822;squalidus;(Temminck, 1822);hummingbird;fro;p;"173;913"
1451;-23.33;-44.94;Centropogon;Centropogon;cornutus;(L.) Druce;cornutus;(L.) Druce;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont, 1818;naevius;(Dumont, 1818);hummingbird;fro;p;"173;913"
1452;-23.33;-44.94;Centropogon;Centropogon;cornutus;(L.) Druce;cornutus;(L.) Druce;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin, 1788;glaucopis;(Gmelin, 1788);hummingbird;fro;p;"86;957"
1453;-23.33;-44.94;Costus;Costus;arabicus;L.;arabicus;L.;Phaethornithinae;Phaethornis;Phaethornis;ruber;Linnaeus, 1758;ruber;(Linnaeus, 1758);hummingbird;NA;l;1
1454;-23.33;-44.94;Dahlstedtia;Dahlstedtia;pinnata;(Benth.) Malme;pinnata;(Benth.) Malme;Trochilinae;Amazilia;Amazilia;fimbriata;Gmelin, 1788;fimbriata;(Gmelin, 1788);hummingbird;bil;p;"1;875"
1455;-23.33;-44.94;Dahlstedtia;Dahlstedtia;pinnata;(Benth.) Malme;pinnata;(Benth.) Malme;Trochilinae;Amazilia;Amazilia;versicolor;Vieillot, 1818;versicolor;(Vieillot, 1818);hummingbird;bil;p;625
1456;-23.33;-44.94;Dahlstedtia;Dahlstedtia;pinnata;(Benth.) Malme;pinnata;(Benth.) Malme;Coerebinae;Coereba;Coereba;flaveola;Linnaeus, 1758;flaveola;(Linnaeus, 1758);bird;NA;l;"3;125"
1457;-23.33;-44.94;Dahlstedtia;Dahlstedtia;pinnata;(Benth.) Malme;pinnata;(Benth.) Malme;Trochilinae;Florisuga;Florisuga;fusca;Vieillot, 1817;fusca;(Vieillot, 1817);hummingbird;bil;p;"20;833"
1458;-23.33;-44.94;Dahlstedtia;Dahlstedtia;pinnata;(Benth.) Malme;pinnata;(Benth.) Malme;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck, 1822;squalidus;(Temminck, 1822);hummingbird;bil;p;"20;833"
